ID;MONTO_FRAUDE;FECHA_INICIAL;FECHA_DETECCION;N_OPERACIONES;TIPO_PRODUCTO ;FLAG_CLIENTE_EMPRESA;N_FRAUDES_ANTERIORES
373;169594;13-02-2023;18-02-2023;3;TARJETA_CREDITO;0;0
374;144803;13-02-2023;15-02-2023;2;TARJETA_CREDITO;0;0
375;111990;13-02-2023;17-02-2023;1;TARJETA_CREDITO;0;0
376;22360;13-02-2023;16-02-2023;1;TARJETA_CREDITO;0;0
377;440760;13-02-2023;16-02-2023;3;TARJETA_CREDITO;0;8
378;566218;13-02-2023;15-02-2023;8;TARJETA_CREDITO;1;1
379;5284096;13-02-2023;15-02-2023;33;TARJETA_CREDITO;1;9
380;22986;14-02-2023;19-02-2023;1;TARJETA_CREDITO;0;0
381;84017;14-02-2023;20-02-2023;1;TARJETA_CREDITO;0;0
382;136130;14-02-2023;17-02-2023;3;TARJETA_CREDITO;0;0
383;228641;14-02-2023;17-02-2023;7;TARJETA_CREDITO;0;4
384;577060;14-02-2023;20-02-2023;10;TARJETA_CREDITO;0;9
385;322558;14-02-2023;15-02-2023;5;TARJETA_CREDITO;0;4
386;751634;14-02-2023;20-02-2023;4;TARJETA_CREDITO;0;4
387;806100;14-02-2023;18-02-2023;8;TARJETA_CREDITO;1;9
388;438594;14-02-2023;15-02-2023;6;TARJETA_CREDITO;1;5
389;7236926;14-02-2023;20-02-2023;11;TARJETA_CREDITO;1;1
390;81938;15-02-2023;16-02-2023;5;TARJETA_CREDITO;0;0
391;63569;15-02-2023;17-02-2023;4;TARJETA_CREDITO;0;0
392;189693;15-02-2023;21-02-2023;4;TARJETA_CREDITO;0;0
393;60904;15-02-2023;17-02-2023;3;TARJETA_CREDITO;0;0
394;199063;15-02-2023;17-02-2023;3;TARJETA_CREDITO;0;0
395;454207;15-02-2023;16-02-2023;5;TARJETA_CREDITO;0;3
396;8386931;15-02-2023;16-02-2023;55;TARJETA_CREDITO;1;4
397;6474835;15-02-2023;19-02-2023;33;TARJETA_CREDITO;1;0
398;10255;16-02-2023;17-02-2023;2;TARJETA_CREDITO;0;0
399;53435;16-02-2023;17-02-2023;5;TARJETA_CREDITO;0;0
400;106201;16-02-2023;17-02-2023;5;TARJETA_CREDITO;0;0
401;178006;16-02-2023;17-02-2023;4;TARJETA_CREDITO;0;0
402;20790;16-02-2023;21-02-2023;5;TARJETA_DEBITO;0;0
403;192847;16-02-2023;21-02-2023;9;TARJETA_CREDITO;0;8
404;682994;16-02-2023;18-02-2023;9;TARJETA_CREDITO;0;2
405;732490;16-02-2023;18-02-2023;1;TARJETA_CREDITO;1;5
406;4386230;16-02-2023;21-02-2023;64;TARJETA_CREDITO;1;8
407;5437478;16-02-2023;17-02-2023;91;TARJETA_CREDITO;1;6
408;13348;17-02-2023;23-02-2023;3;TARJETA_CREDITO;0;0
409;109276;17-02-2023;19-02-2023;3;TARJETA_CREDITO;0;0
410;17453;17-02-2023;22-02-2023;4;TARJETA_CREDITO;0;0
411;90266;17-02-2023;22-02-2023;5;TARJETA_CREDITO;0;0
412;78843;17-02-2023;21-02-2023;3;TARJETA_CREDITO;0;0
413;187182;17-02-2023;21-02-2023;3;TARJETA_CREDITO;0;0
414;72397;17-02-2023;21-02-2023;5;TARJETA_CREDITO;0;0
415;634103;17-02-2023;22-02-2023;6;TARJETA_CREDITO;0;4
416;28743;17-02-2023;20-02-2023;4;TARJETA_CREDITO;0;9
417;159605;17-02-2023;20-02-2023;5;TARJETA_CREDITO;0;2
418;113063;17-02-2023;19-02-2023;7;TARJETA_CREDITO;0;2
419;38695;18-02-2023;22-02-2023;1;TARJETA_CREDITO;0;0
420;100932;18-02-2023;20-02-2023;2;TARJETA_CREDITO;0;0
421;129355;18-02-2023;23-02-2023;2;TARJETA_CREDITO;0;0
422;167142;18-02-2023;24-02-2023;5;TARJETA_CREDITO;0;0
423;137891;18-02-2023;24-02-2023;1;TARJETA_CREDITO;0;0
424;886727;18-02-2023;21-02-2023;2;TARJETA_DEBITO;0;10
425;490821;18-02-2023;24-02-2023;10;TARJETA_CREDITO;1;6
426;5023302;18-02-2023;20-02-2023;24;TARJETA_CREDITO;1;5
427;120634;19-02-2023;21-02-2023;3;TARJETA_CREDITO;0;0
428;21968;19-02-2023;22-02-2023;3;TARJETA_CREDITO;0;0
429;150582;19-02-2023;24-02-2023;1;TARJETA_CREDITO;0;0
430;36209;19-02-2023;21-02-2023;4;TARJETA_DEBITO;0;0
431;123065;19-02-2023;20-02-2023;3;TARJETA_CREDITO;0;0
432;188296;19-02-2023;24-02-2023;5;TARJETA_CREDITO;0;0
433;160907;19-02-2023;23-02-2023;3;TARJETA_CREDITO;0;0
434;94918;19-02-2023;20-02-2023;3;TARJETA_CREDITO;0;0
435;211822;19-02-2023;25-02-2023;5;TARJETA_CREDITO;0;6
436;504318;19-02-2023;21-02-2023;9;TARJETA_CREDITO;0;8
437;802582;19-02-2023;23-02-2023;6;TARJETA_CREDITO;0;7
438;349625;19-02-2023;21-02-2023;9;TARJETA_CREDITO;1;4
439;1463165;19-02-2023;21-02-2023;87;TARJETA_CREDITO;1;10
440;5729183;19-02-2023;23-02-2023;32;TARJETA_CREDITO;1;4
441;64755;20-02-2023;23-02-2023;3;TARJETA_CREDITO;0;0
442;144686;20-02-2023;22-02-2023;2;TARJETA_CREDITO;0;0
443;88494;20-02-2023;21-02-2023;5;TARJETA_CREDITO;0;0
444;153057;20-02-2023;23-02-2023;2;TARJETA_CREDITO;0;0
445;178987;20-02-2023;22-02-2023;1;TARJETA_CREDITO;0;0
446;177638;20-02-2023;23-02-2023;3;TARJETA_CREDITO;0;0
447;186765;20-02-2023;21-02-2023;5;TARJETA_CREDITO;0;0
448;463637;20-02-2023;24-02-2023;5;TARJETA_CREDITO;0;9
449;465056;20-02-2023;24-02-2023;4;TARJETA_CREDITO;0;0
450;32767;20-02-2023;24-02-2023;9;TARJETA_CREDITO;1;4
451;172048;21-02-2023;25-02-2023;2;TARJETA_CREDITO;0;0
452;135284;21-02-2023;27-02-2023;1;TARJETA_CREDITO;0;0
453;130246;21-02-2023;24-02-2023;5;TARJETA_CREDITO;0;0
454;129248;21-02-2023;27-02-2023;3;TARJETA_CREDITO;0;0
455;198854;21-02-2023;25-02-2023;5;TARJETA_CREDITO;0;0
456;17982;21-02-2023;22-02-2023;5;TARJETA_CREDITO;0;0
457;865003;21-02-2023;22-02-2023;7;TARJETA_CREDITO;0;7
458;710103;21-02-2023;22-02-2023;6;TARJETA_CREDITO;0;0
459;808774;21-02-2023;23-02-2023;2;TARJETA_CREDITO;0;2
460;3016167;21-02-2023;22-02-2023;7;TARJETA_CREDITO;1;2
461;5723618;21-02-2023;26-02-2023;72;TARJETA_CREDITO;1;3
462;8595016;21-02-2023;23-02-2023;64;TARJETA_CREDITO;1;9
463;8748236;21-02-2023;25-02-2023;57;TARJETA_CREDITO;1;5
464;153971;22-02-2023;28-02-2023;5;TARJETA_CREDITO;0;0
465;171264;22-02-2023;28-02-2023;3;TARJETA_CREDITO;0;0
466;145930;22-02-2023;26-02-2023;3;TARJETA_CREDITO;0;0
467;36187;22-02-2023;26-02-2023;2;TARJETA_CREDITO;0;0
468;54418;22-02-2023;27-02-2023;4;TARJETA_CREDITO;0;0
469;162507;22-02-2023;23-02-2023;1;TARJETA_CREDITO;0;0
470;57291;22-02-2023;24-02-2023;2;TARJETA_CREDITO;0;0
471;45760;22-02-2023;28-02-2023;4;TARJETA_CREDITO;0;0
472;501518;22-02-2023;23-02-2023;1;TARJETA_CREDITO;1;1
473;165055;23-02-2023;01-03-2023;3;TARJETA_CREDITO;0;0
474;76159;23-02-2023;25-02-2023;2;TARJETA_CREDITO;0;0
475;74236;23-02-2023;25-02-2023;3;TARJETA_CREDITO;0;0
476;180117;23-02-2023;01-03-2023;5;TARJETA_CREDITO;0;0
477;122585;23-02-2023;24-02-2023;1;TARJETA_CREDITO;0;0
478;644268;23-02-2023;24-02-2023;7;TARJETA_CREDITO;0;6
479;557061;23-02-2023;28-02-2023;2;TARJETA_DEBITO;0;2
480;3175062;23-02-2023;01-03-2023;29;TARJETA_CREDITO;1;8
481;170821;24-02-2023;27-02-2023;4;TARJETA_CREDITO;0;0
482;152599;24-02-2023;25-02-2023;2;TARJETA_CREDITO;0;0
483;423108;24-02-2023;25-02-2023;10;TARJETA_CREDITO;0;1
484;924091;24-02-2023;25-02-2023;3;TARJETA_CREDITO;0;7
485;450550;24-02-2023;27-02-2023;7;TARJETA_CREDITO;0;10
486;253299;24-02-2023;28-02-2023;6;TARJETA_CREDITO;1;3
487;8268211;24-02-2023;01-03-2023;1;TARJETA_CREDITO;1;8
488;181224;25-02-2023;03-03-2023;5;TARJETA_CREDITO;0;0
489;132551;25-02-2023;26-02-2023;4;TARJETA_CREDITO;0;0
490;16051;25-02-2023;26-02-2023;2;TARJETA_CREDITO;0;0
491;90483;25-02-2023;02-03-2023;1;TARJETA_CREDITO;0;0
492;146903;25-02-2023;01-03-2023;2;TARJETA_CREDITO;0;0
493;190699;25-02-2023;27-02-2023;4;TARJETA_CREDITO;0;0
494;1142134;25-02-2023;02-03-2023;64;TARJETA_CREDITO;1;3
495;68326;26-02-2023;01-03-2023;1;TARJETA_CREDITO;0;0
496;30575;26-02-2023;27-02-2023;4;TARJETA_CREDITO;0;0
497;139266;26-02-2023;01-03-2023;1;TARJETA_CREDITO;0;0
498;102175;26-02-2023;04-03-2023;2;TARJETA_CREDITO;0;0
499;111008;26-02-2023;27-02-2023;1;TARJETA_DEBITO;0;0
500;34872;26-02-2023;03-03-2023;5;TARJETA_DEBITO;0;0
501;781479;26-02-2023;02-03-2023;1;TARJETA_CREDITO;0;6
502;591220;26-02-2023;27-02-2023;5;TARJETA_CREDITO;1;4
503;1737263;26-02-2023;28-02-2023;22;TARJETA_CREDITO;1;10
504;71629;27-02-2023;28-02-2023;4;TARJETA_CREDITO;0;0
505;160719;27-02-2023;05-03-2023;3;TARJETA_CREDITO;0;0
506;140063;27-02-2023;03-03-2023;5;TARJETA_CREDITO;0;0
507;484520;27-02-2023;03-03-2023;9;TARJETA_CREDITO;0;9
508;734150;27-02-2023;28-02-2023;1;TARJETA_CREDITO;0;2
509;917507;27-02-2023;05-03-2023;4;TARJETA_CREDITO;1;4
510;62105;27-02-2023;02-03-2023;2;TARJETA_CREDITO;1;9
511;4831930;27-02-2023;02-03-2023;58;TARJETA_DEBITO;1;8
512;154258;28-02-2023;06-03-2023;2;TARJETA_CREDITO;0;0
513;116475;28-02-2023;03-03-2023;2;TARJETA_CREDITO;0;0
514;27143;28-02-2023;03-03-2023;5;TARJETA_CREDITO;0;0
515;181065;28-02-2023;04-03-2023;3;TARJETA_CREDITO;0;0
516;25326;28-02-2023;05-03-2023;4;TARJETA_CREDITO;0;0
517;126227;28-02-2023;04-03-2023;1;TARJETA_CREDITO;0;0
518;136746;28-02-2023;01-03-2023;4;TARJETA_DEBITO;0;0
519;120657;28-02-2023;01-03-2023;4;TARJETA_CREDITO;0;0
520;736311;28-02-2023;04-03-2023;5;TARJETA_CREDITO;0;10
521;221113;28-02-2023;04-03-2023;6;TARJETA_DEBITO;0;6
522;121862;28-02-2023;02-03-2023;3;TARJETA_CREDITO;1;0
523;63800;01-03-2023;04-03-2023;4;TARJETA_CREDITO;0;0
524;127258;01-03-2023;03-03-2023;4;TARJETA_DEBITO;0;0
525;180453;01-03-2023;04-03-2023;5;TARJETA_CREDITO;0;0
526;87911;01-03-2023;04-03-2023;3;TARJETA_CREDITO;0;0
527;56800;01-03-2023;03-03-2023;5;TARJETA_CREDITO;0;0
528;70139;01-03-2023;02-03-2023;4;TARJETA_CREDITO;0;0
529;37189;01-03-2023;05-03-2023;2;TARJETA_CREDITO;0;0
530;127339;01-03-2023;07-03-2023;2;TARJETA_DEBITO;0;0
531;713039;01-03-2023;06-03-2023;6;TARJETA_CREDITO;0;0
532;668373;01-03-2023;06-03-2023;3;TARJETA_CREDITO;0;0
533;332942;01-03-2023;06-03-2023;9;TARJETA_CREDITO;0;6
534;442127;01-03-2023;04-03-2023;4;TARJETA_CREDITO;0;0
535;982324;01-03-2023;05-03-2023;10;TARJETA_DEBITO;0;10
536;137964;01-03-2023;05-03-2023;10;TARJETA_CREDITO;1;8
537;178588;02-03-2023;07-03-2023;1;TARJETA_CREDITO;0;0
538;130420;02-03-2023;07-03-2023;5;TARJETA_CREDITO;0;0
539;28620;02-03-2023;07-03-2023;4;TARJETA_CREDITO;0;0
540;62345;02-03-2023;05-03-2023;4;TARJETA_CREDITO;0;0
541;19950;02-03-2023;05-03-2023;3;TARJETA_CREDITO;0;0
542;125208;02-03-2023;03-03-2023;4;TARJETA_CREDITO;0;0
543;498006;02-03-2023;05-03-2023;1;TARJETA_CREDITO;0;5
544;465785;02-03-2023;03-03-2023;1;TARJETA_DEBITO;0;2
545;40040;03-03-2023;04-03-2023;4;TARJETA_CREDITO;0;0
546;148611;03-03-2023;05-03-2023;4;TARJETA_CREDITO;0;0
547;232969;03-03-2023;05-03-2023;6;TARJETA_CREDITO;0;7
548;104163;04-03-2023;09-03-2023;2;TARJETA_DEBITO;0;0
549;536401;04-03-2023;07-03-2023;10;TARJETA_CREDITO;0;7
550;858507;04-03-2023;06-03-2023;3;TARJETA_CREDITO;0;9
551;272317;04-03-2023;09-03-2023;7;TARJETA_DEBITO;0;1
552;521243;04-03-2023;06-03-2023;8;TARJETA_CREDITO;1;0
553;3555102;04-03-2023;09-03-2023;59;TARJETA_CREDITO;1;10
554;113901;05-03-2023;09-03-2023;4;TARJETA_CREDITO;0;0
555;120478;05-03-2023;08-03-2023;2;TARJETA_CREDITO;0;0
556;131863;05-03-2023;07-03-2023;5;TARJETA_CREDITO;0;0
557;105498;05-03-2023;06-03-2023;3;TARJETA_CREDITO;0;0
558;23403;05-03-2023;07-03-2023;4;TARJETA_CREDITO;0;0
559;41575;05-03-2023;10-03-2023;3;TARJETA_CREDITO;0;0
560;872226;05-03-2023;08-03-2023;1;TARJETA_DEBITO;0;8
561;982724;05-03-2023;07-03-2023;5;TARJETA_CREDITO;0;3
562;788055;05-03-2023;07-03-2023;4;TARJETA_DEBITO;0;7
563;8200137;05-03-2023;10-03-2023;4;TARJETA_CREDITO;1;6
564;152997;06-03-2023;07-03-2023;3;TARJETA_CREDITO;0;0
565;180084;06-03-2023;12-03-2023;1;TARJETA_CREDITO;0;0
566;189375;06-03-2023;12-03-2023;3;TARJETA_CREDITO;0;0
567;202478;06-03-2023;08-03-2023;2;TARJETA_CREDITO;0;2
568;502294;06-03-2023;11-03-2023;5;TARJETA_CREDITO;1;6
569;8229889;06-03-2023;10-03-2023;82;TARJETA_CREDITO;1;0
570;189739;07-03-2023;12-03-2023;1;TARJETA_CREDITO;0;0
571;100019;07-03-2023;09-03-2023;2;TARJETA_CREDITO;0;0
572;135597;07-03-2023;12-03-2023;2;TARJETA_CREDITO;0;0
573;16203;07-03-2023;09-03-2023;4;TARJETA_CREDITO;0;0
574;100085;07-03-2023;08-03-2023;1;TARJETA_CREDITO;0;0
575;105506;07-03-2023;09-03-2023;3;TARJETA_DEBITO;0;5
576;3560342;07-03-2023;08-03-2023;28;TARJETA_CREDITO;1;3
577;56506;08-03-2023;13-03-2023;3;TARJETA_CREDITO;0;0
578;60256;08-03-2023;09-03-2023;5;TARJETA_CREDITO;0;0
579;196456;08-03-2023;12-03-2023;4;TARJETA_CREDITO;0;0
580;179794;08-03-2023;12-03-2023;10;TARJETA_CREDITO;1;6
581;28833;09-03-2023;14-03-2023;1;TARJETA_CREDITO;0;0
582;80837;09-03-2023;13-03-2023;2;TARJETA_CREDITO;0;0
583;113335;09-03-2023;12-03-2023;1;TARJETA_DEBITO;0;0
584;40854;09-03-2023;12-03-2023;2;TARJETA_CREDITO;0;0
585;272795;09-03-2023;13-03-2023;1;TARJETA_CREDITO;0;9
586;930862;09-03-2023;10-03-2023;6;TARJETA_CREDITO;0;9
587;158830;09-03-2023;15-03-2023;4;TARJETA_CREDITO;0;4
588;869200;09-03-2023;11-03-2023;10;TARJETA_CREDITO;0;9
589;453969;09-03-2023;13-03-2023;4;TARJETA_CREDITO;0;4
590;612522;09-03-2023;13-03-2023;4;TARJETA_CREDITO;1;9
591;109497;10-03-2023;14-03-2023;5;TARJETA_CREDITO;0;0
592;119852;10-03-2023;11-03-2023;4;TARJETA_CREDITO;0;0
593;46276;10-03-2023;15-03-2023;3;TARJETA_CREDITO;0;10
594;113169;10-03-2023;16-03-2023;5;TARJETA_CREDITO;0;6
595;281715;10-03-2023;16-03-2023;1;TARJETA_CREDITO;1;0
596;5431372;10-03-2023;12-03-2023;22;TARJETA_CREDITO;1;2
597;78785;11-03-2023;12-03-2023;2;TARJETA_CREDITO;0;0
598;102336;11-03-2023;17-03-2023;4;TARJETA_CREDITO;0;0
599;44380;11-03-2023;13-03-2023;1;TARJETA_CREDITO;0;0
600;153843;11-03-2023;16-03-2023;2;TARJETA_CREDITO;0;0
601;118300;11-03-2023;16-03-2023;2;TARJETA_CREDITO;0;0
602;81064;11-03-2023;17-03-2023;5;TARJETA_CREDITO;0;0
603;171390;11-03-2023;17-03-2023;4;TARJETA_CREDITO;0;0
604;47236;11-03-2023;15-03-2023;5;TARJETA_CREDITO;0;4
605;393687;11-03-2023;16-03-2023;10;TARJETA_CREDITO;0;9
606;115090;12-03-2023;18-03-2023;3;TARJETA_CREDITO;0;0
607;130104;12-03-2023;14-03-2023;2;TARJETA_CREDITO;0;0
608;117647;12-03-2023;14-03-2023;5;TARJETA_CREDITO;0;0
609;21431;12-03-2023;15-03-2023;2;TARJETA_DEBITO;0;0
610;145739;12-03-2023;16-03-2023;4;TARJETA_CREDITO;0;0
611;84296;12-03-2023;16-03-2023;1;TARJETA_CREDITO;0;0
612;67912;12-03-2023;14-03-2023;2;TARJETA_DEBITO;0;0
613;11184;12-03-2023;14-03-2023;1;TARJETA_CREDITO;0;0
614;642098;12-03-2023;16-03-2023;8;TARJETA_CREDITO;0;2
615;307972;12-03-2023;14-03-2023;10;TARJETA_CREDITO;1;8
616;2881216;12-03-2023;18-03-2023;48;TARJETA_CREDITO;1;6
617;191170;13-03-2023;15-03-2023;4;TARJETA_CREDITO;0;0
618;91788;13-03-2023;15-03-2023;5;TARJETA_DEBITO;0;0
619;78215;13-03-2023;17-03-2023;5;TARJETA_CREDITO;0;0
620;130036;13-03-2023;18-03-2023;5;TARJETA_CREDITO;0;0
621;95119;13-03-2023;19-03-2023;4;TARJETA_CREDITO;0;0
622;156957;13-03-2023;18-03-2023;7;TARJETA_CREDITO;0;9
623;38506;14-03-2023;17-03-2023;5;TARJETA_CREDITO;0;0
624;99389;14-03-2023;18-03-2023;3;TARJETA_CREDITO;0;0
625;38443;14-03-2023;20-03-2023;4;TARJETA_CREDITO;0;0
626;48598;14-03-2023;17-03-2023;3;TARJETA_CREDITO;0;0
627;60893;14-03-2023;16-03-2023;5;TARJETA_CREDITO;0;0
628;826721;14-03-2023;20-03-2023;8;TARJETA_CREDITO;0;6
629;445892;14-03-2023;15-03-2023;3;TARJETA_CREDITO;0;7
630;446133;14-03-2023;17-03-2023;9;TARJETA_CREDITO;1;5
631;762012;14-03-2023;18-03-2023;3;TARJETA_DEBITO;1;9
632;69576;16-03-2023;20-03-2023;5;TARJETA_CREDITO;0;0
633;46234;16-03-2023;19-03-2023;5;TARJETA_DEBITO;0;0
634;195383;16-03-2023;19-03-2023;1;TARJETA_CREDITO;0;0
635;189939;16-03-2023;17-03-2023;1;TARJETA_CREDITO;0;0
636;131314;16-03-2023;18-03-2023;1;TARJETA_CREDITO;0;0
637;143247;16-03-2023;21-03-2023;3;TARJETA_DEBITO;0;0
638;939319;16-03-2023;20-03-2023;3;TARJETA_CREDITO;0;4
639;309162;16-03-2023;19-03-2023;10;TARJETA_CREDITO;1;0
640;144003;17-03-2023;18-03-2023;2;TARJETA_CREDITO;0;0
641;127458;17-03-2023;21-03-2023;3;TARJETA_CREDITO;0;0
642;147543;17-03-2023;20-03-2023;5;TARJETA_CREDITO;0;0
643;68632;17-03-2023;18-03-2023;1;TARJETA_CREDITO;0;0
644;52035;17-03-2023;18-03-2023;3;TARJETA_CREDITO;0;0
645;278589;17-03-2023;19-03-2023;10;TARJETA_CREDITO;0;3
646;458225;17-03-2023;23-03-2023;7;TARJETA_CREDITO;0;7
647;149731;18-03-2023;19-03-2023;2;TARJETA_CREDITO;0;0
648;173070;18-03-2023;22-03-2023;1;TARJETA_CREDITO;0;0
649;68668;18-03-2023;19-03-2023;2;TARJETA_CREDITO;0;0
650;194757;18-03-2023;20-03-2023;1;TARJETA_CREDITO;0;0
651;85162;18-03-2023;20-03-2023;3;TARJETA_CREDITO;0;0
652;22917;18-03-2023;19-03-2023;6;TARJETA_CREDITO;0;3
653;746332;18-03-2023;24-03-2023;1;TARJETA_CREDITO;0;6
654;661534;18-03-2023;20-03-2023;4;TARJETA_CREDITO;0;2
655;6549140;18-03-2023;24-03-2023;71;TARJETA_CREDITO;1;10
656;87085;19-03-2023;25-03-2023;2;TARJETA_CREDITO;0;0
657;191285;19-03-2023;22-03-2023;1;TARJETA_CREDITO;0;0
658;174467;19-03-2023;20-03-2023;4;TARJETA_DEBITO;0;0
659;81776;19-03-2023;23-03-2023;1;TARJETA_CREDITO;0;0
660;36725;19-03-2023;22-03-2023;3;TARJETA_CREDITO;0;0
661;162396;19-03-2023;21-03-2023;3;TARJETA_CREDITO;0;0
662;810895;19-03-2023;25-03-2023;5;TARJETA_CREDITO;0;1
663;494019;19-03-2023;22-03-2023;8;TARJETA_CREDITO;0;5
664;617581;19-03-2023;20-03-2023;6;TARJETA_CREDITO;1;7
665;861801;19-03-2023;24-03-2023;2;TARJETA_CREDITO;1;2
666;146106;20-03-2023;24-03-2023;2;TARJETA_CREDITO;0;0
667;37121;20-03-2023;24-03-2023;3;TARJETA_DEBITO;0;0
668;64115;20-03-2023;23-03-2023;2;TARJETA_CREDITO;0;0
669;43623;20-03-2023;26-03-2023;1;TARJETA_CREDITO;0;0
670;40702;20-03-2023;23-03-2023;5;TARJETA_DEBITO;0;0
671;102537;20-03-2023;23-03-2023;4;TARJETA_CREDITO;0;0
672;98716;20-03-2023;24-03-2023;5;TARJETA_CREDITO;0;0
673;703190;20-03-2023;24-03-2023;5;TARJETA_CREDITO;0;6
674;840012;20-03-2023;22-03-2023;4;TARJETA_CREDITO;0;2
675;47630;20-03-2023;26-03-2023;9;TARJETA_CREDITO;0;7
676;401397;20-03-2023;22-03-2023;1;TARJETA_DEBITO;0;10
677;9260637;20-03-2023;24-03-2023;64;TARJETA_CREDITO;1;6
678;1552394;20-03-2023;22-03-2023;39;TARJETA_CREDITO;1;5
679;118483;21-03-2023;24-03-2023;2;TARJETA_CREDITO;0;0
680;174377;21-03-2023;27-03-2023;2;TARJETA_DEBITO;0;0
681;48269;21-03-2023;25-03-2023;3;TARJETA_CREDITO;0;0
682;867401;21-03-2023;22-03-2023;10;TARJETA_CREDITO;0;5
683;128531;21-03-2023;24-03-2023;3;TARJETA_CREDITO;0;5
684;53487;21-03-2023;25-03-2023;1;TARJETA_CREDITO;0;0
685;115346;22-03-2023;26-03-2023;2;TARJETA_CREDITO;0;0
686;196953;22-03-2023;27-03-2023;5;TARJETA_CREDITO;0;0
687;101670;22-03-2023;23-03-2023;3;TARJETA_CREDITO;0;0
688;133289;22-03-2023;25-03-2023;1;TARJETA_CREDITO;0;0
689;158560;22-03-2023;25-03-2023;5;TARJETA_CREDITO;0;0
690;39153;22-03-2023;26-03-2023;2;TARJETA_CREDITO;0;0
691;120400;22-03-2023;26-03-2023;3;TARJETA_CREDITO;0;0
692;62127;22-03-2023;25-03-2023;1;TARJETA_CREDITO;0;0
693;21461;22-03-2023;24-03-2023;1;TARJETA_CREDITO;0;0
694;99802;22-03-2023;26-03-2023;3;TARJETA_CREDITO;0;0
695;22435;23-03-2023;26-03-2023;5;TARJETA_CREDITO;0;0
696;157734;23-03-2023;26-03-2023;2;TARJETA_CREDITO;0;0
697;184639;23-03-2023;29-03-2023;5;TARJETA_CREDITO;0;0
698;115887;23-03-2023;28-03-2023;1;TARJETA_CREDITO;0;0
699;155368;23-03-2023;29-03-2023;3;TARJETA_DEBITO;0;0
700;126504;23-03-2023;25-03-2023;1;TARJETA_CREDITO;0;0
701;111480;24-03-2023;30-03-2023;2;TARJETA_CREDITO;0;0
702;46125;24-03-2023;28-03-2023;2;TARJETA_CREDITO;0;0
703;516218;24-03-2023;29-03-2023;10;TARJETA_CREDITO;1;9
704;2784766;24-03-2023;27-03-2023;46;TARJETA_CREDITO;1;3
705;77578;25-03-2023;31-03-2023;3;TARJETA_CREDITO;0;0
706;42255;25-03-2023;31-03-2023;3;TARJETA_DEBITO;0;0
707;37745;25-03-2023;29-03-2023;3;TARJETA_DEBITO;0;0
708;931613;25-03-2023;28-03-2023;9;TARJETA_CREDITO;0;8
709;163907;25-03-2023;29-03-2023;2;TARJETA_CREDITO;0;1
710;151344;26-03-2023;01-04-2023;2;TARJETA_DEBITO;0;0
711;71099;26-03-2023;31-03-2023;2;TARJETA_DEBITO;0;0
712;63163;26-03-2023;29-03-2023;1;TARJETA_CREDITO;0;0
713;22851;26-03-2023;27-03-2023;2;TARJETA_CREDITO;0;0
714;197356;26-03-2023;30-03-2023;3;TARJETA_CREDITO;0;0
715;24948;26-03-2023;27-03-2023;2;TARJETA_CREDITO;0;0
716;818835;26-03-2023;30-03-2023;9;TARJETA_CREDITO;1;0
717;42565;27-03-2023;31-03-2023;3;TARJETA_CREDITO;0;0
718;197183;27-03-2023;29-03-2023;2;TARJETA_CREDITO;0;0
719;782802;27-03-2023;01-04-2023;2;TARJETA_CREDITO;1;0
720;942451;27-03-2023;29-03-2023;9;TARJETA_CREDITO;1;3
721;3423277;27-03-2023;30-03-2023;28;TARJETA_CREDITO;1;10
722;43513;28-03-2023;02-04-2023;3;TARJETA_CREDITO;0;0
723;15359;28-03-2023;01-04-2023;1;TARJETA_CREDITO;0;0
724;15708;28-03-2023;29-03-2023;2;TARJETA_CREDITO;0;0
725;528014;28-03-2023;29-03-2023;2;TARJETA_CREDITO;0;2
726;182523;29-03-2023;04-04-2023;4;TARJETA_CREDITO;0;0
727;38059;29-03-2023;01-04-2023;3;TARJETA_CREDITO;0;0
728;51159;29-03-2023;01-04-2023;2;TARJETA_CREDITO;0;0
729;141527;29-03-2023;31-03-2023;1;TARJETA_DEBITO;0;0
730;164638;29-03-2023;02-04-2023;4;TARJETA_CREDITO;0;0
731;175298;29-03-2023;30-03-2023;8;TARJETA_CREDITO;0;9
732;95126;30-03-2023;01-04-2023;5;TARJETA_CREDITO;0;0
733;183282;30-03-2023;04-04-2023;5;TARJETA_CREDITO;0;0
734;81732;30-03-2023;05-04-2023;1;TARJETA_DEBITO;0;0
735;147622;30-03-2023;04-04-2023;2;TARJETA_CREDITO;0;0
736;86729;30-03-2023;04-04-2023;4;TARJETA_CREDITO;0;0
737;154479;30-03-2023;03-04-2023;1;TARJETA_CREDITO;0;0
738;336567;30-03-2023;04-04-2023;10;TARJETA_CREDITO;0;4
739;328580;30-03-2023;03-04-2023;3;TARJETA_CREDITO;0;2
740;704725;30-03-2023;31-03-2023;7;TARJETA_CREDITO;0;8
741;188449;30-03-2023;01-04-2023;5;TARJETA_CREDITO;0;4
742;524970;30-03-2023;02-04-2023;4;TARJETA_CREDITO;1;8
743;8358678;30-03-2023;01-04-2023;81;TARJETA_CREDITO;1;9
744;386290;31-03-2023;06-04-2023;4;TARJETA_DEBITO;0;6
745;558228;31-03-2023;06-04-2023;2;TARJETA_CREDITO;1;3
746;50817;01-04-2023;02-04-2023;4;TARJETA_CREDITO;0;0
